stop_id,stop_name,stop_lat,stop_lon,san_francisco,san_mateo,alameda,santa_clara
804,Willow & Lincoln,37.308357,-121.901441,0,0,0,1
805,Willow & Carolyn,37.306691,-121.905093,0,0,0,1
806,Willow & Camino Ramon,37.305155,-121.908484,0,0,0,1
808,Meridian & Willow,37.304195,-121.913509,0,0,0,1
811,Fruitdale & Southwest,37.310795,-121.916016,0,0,0,1
812,Fruitdale & Goodwin,37.310784,-121.920278,0,0,0,1
813,Fruitdale & Leigh,37.310777,-121.923521,0,0,0,1
814,Fruitdale & Sherman Oaks,37.310779,-121.927361,0,0,0,1
815,Bascom & Fruitdale,37.311054,-121.931625,0,0,0,1
816,Valley Medical Center,37.314935,-121.934034,0,0,0,1
820,Moorpark & Thornton,37.316165,-121.939216,0,0,0,1
821,Moorpark & Monroe,37.316164,-121.942241,0,0,0,1
822,Winchester & Moorpark,37.315595,-121.950265,0,0,0,1
823,Winchester & Magliocco,37.313833,-121.950246,0,0,0,1
825,Williams & Winchester,37.308957,-121.950809,0,0,0,1
826,Williams & Eden,37.308909,-121.955586,0,0,0,1
828,Williams & Cypress,37.30889,-121.960201,0,0,0,1
829,Williams & Boynton,37.308546,-121.96709,0,0,0,1
830,Williams & Oakmont,37.308367,-121.970507,0,0,0,1
831,Williams & Orchid,37.308291,-121.974257,0,0,0,1
832,Williams & Saratoga,37.308268,-121.97817,0,0,0,1
833,Williams & Leo,37.308603,-121.981507,0,0,0,1
834,Williams & Rockdale,37.308679,-121.985136,0,0,0,1
835,Williams & Happy Valley,37.308646,-121.989595,0,0,0,1
836,Moorpark & Lawrence,37.309588,-121.994628,0,0,0,1
837,Bollinger & Wunderlich,37.309935,-121.998471,0,0,0,1
838,Bollinger & Johnson,37.310434,-122.003338,0,0,0,1
839,Bollinger & Tantau,37.310799,-122.00822,0,0,0,1
840,Bollinger & Miller,37.310407,-122.014286,0,0,0,1
841,Bollinger & Alderbrook,37.310177,-122.017946,0,0,0,1
842,Bollinger & Blaney,37.310154,-122.023856,0,0,0,1
844,De Anza & Bollinger,37.312763,-122.032055,0,0,0,1
850,Java & Mathilda,37.413826,-122.024017,0,0,0,1
851,Java & Bordeaux,37.412284,-122.021587,0,0,0,1
852,Java & Borregas,37.411411,-122.017639,0,0,0,1
853,Java & Geneva,37.41054,-122.013574,0,0,0,1
854,Java & Crossman,37.409246,-122.011774,0,0,0,1
855,Fair Oaks & Tasman,37.402497,-122.010676,0,0,0,1
856,Fair Oaks & Weddell,37.399069,-122.011789,0,0,0,1
857,Fair Oaks & San Conrado,37.391653,-122.014266,0,0,0,1
858,Fair Oaks & Cypress,37.387849,-122.015495,0,0,0,1
859,Fair Oaks & Maude,37.384858,-122.017465,0,0,0,1
860,Fair Oaks & Arques,37.380921,-122.018763,0,0,0,1
861,Fair Oaks & California,37.379948,-122.019094,0,0,0,1
862,Evelyn & Deodar,37.373959,-122.022607,0,0,0,1
863,Evelyn & Marshall,37.375894,-122.024934,0,0,0,1
864,Sunnyvale Transit Center,37.377261,-122.031059,0,0,0,1
865,Evelyn & Bayview,37.37618,-122.025721,0,0,0,1
866,Fair Oaks & Bryan,37.372507,-122.02154,0,0,0,1
867,Fair Oaks & Olive,37.369382,-122.022551,0,0,0,1
868,Old San Francisco & Fair Oaks,37.36705,-122.022033,0,0,0,1
869,Old San Francisco & Ironwood,37.366687,-122.01925,0,0,0,1
870,Wolfe & Old San Francisco,37.365744,-122.014118,0,0,0,1
871,Wolfe & Iris,37.36227,-122.014273,0,0,0,1
872,Wolfe & Gary,37.359249,-122.014254,0,0,0,1
873,Wolfe & Maria,37.3567,-122.014239,0,0,0,1
874,Wolfe & El Camino,37.354196,-122.01423,0,0,0,1
875,Wolfe & Fremont,37.351303,-122.014408,0,0,0,1
876,Wolfe & Elizabeth,37.34821,-122.014355,0,0,0,1
877,Wolfe & Marion,37.345562,-122.014329,0,0,0,1
878,Wolfe & Inverness,37.341126,-122.014356,0,0,0,1
879,Wolfe & Homestead,37.336684,-122.014412,0,0,0,1
882,Wolfe & Stevens Creek,37.32203,-122.014322,0,0,0,1
883,Miller & Greenwood,37.318402,-122.013459,0,0,0,1
884,Miller & Phil,37.315987,-122.013424,0,0,0,1
885,Miller & Disney,37.31318,-122.013482,0,0,0,1
886,Miller & Bollinger,37.310007,-122.01373,0,0,0,1
888,Miller & Bancroft,37.303811,-122.015143,0,0,0,1
889,Miller & Rainbow,37.300652,-122.015097,0,0,0,1
890,Miller & Wisteria,37.297521,-122.015084,0,0,0,1
892,Prospect & Miller,37.2934,-122.014093,0,0,0,1
893,Prospect & Provincetown,37.29329,-122.010623,0,0,0,1
894,Prospect & Johnson,37.293198,-122.007454,0,0,0,1
896,Prospect & Lyle,37.29264,-122.000712,0,0,0,1
897,Prospect & Saratoga,37.291839,-121.993595,0,0,0,1
898,Campbell & Saratoga,37.290908,-121.991495,0,0,0,1
899,Campbell & Northlawn,37.288092,-121.987519,0,0,0,1
900,Campbell & Woodglen,37.286144,-121.984106,0,0,0,1
901,Campbell & Fulton,37.285824,-121.98216,0,0,0,1
902,Campbell & La Pradera,37.285872,-121.978868,0,0,0,1
903,Campbell & Kim Louise,37.286045,-121.974938,0,0,0,1
905,Campbell & Colleen,37.286268,-121.96948,0,0,0,1
906,Campbell & Christopher,37.286841,-121.962574,0,0,0,1
907,Campbell & Dot,37.286946,-121.958636,0,0,0,1
908,Campbell & Milton,37.286962,-121.954296,0,0,0,1
909,Campbell & Winchester,37.28698,-121.949451,0,0,0,1
910,Orchard City & Central,37.286058,-121.943398,0,0,0,1
911,Campbell & Gilman,37.286999,-121.940056,0,0,0,1
912,Campbell & Union,37.286979,-121.934986,0,0,0,1
913,Bascom & Campbell,37.286579,-121.931823,0,0,0,1
915,Bascom & Apricot,37.28323,-121.931856,0,0,0,1
916,Bascom & Dry Creek,37.279906,-121.931848,0,0,0,1
917,Bascom & Surrey,37.276988,-121.932599,0,0,0,1
918,Union & Bascom,37.273756,-121.933554,0,0,0,1
919,Curtner & Union,37.272475,-121.932421,0,0,0,1
920,Curtner & New Jersey,37.27426,-121.926877,0,0,0,1
921,Curtner & Leigh,37.275705,-121.922888,0,0,0,1
922,Curtner & Parquet,37.276685,-121.919956,0,0,0,1
923,Curtner & Dumbarton,37.278064,-121.916397,0,0,0,1
924,Curtner & Meridian,37.280429,-121.911899,0,0,0,1
925,Curtner & Briarwood,37.282266,-121.907694,0,0,0,1
926,Curtner & Booksin,37.284016,-121.903791,0,0,0,1
927,Curtner & Plummer,37.285208,-121.900464,0,0,0,1
928,Curtner & Shibley,37.286429,-121.897018,0,0,0,1
929,Curtner & Cottle,37.28757,-121.893828,0,0,0,1
930,Curtner & Richland,37.288776,-121.890436,0,0,0,1
931,Curtner & Lincoln,37.289923,-121.887204,0,0,0,1
932,Curtner & Celestine,37.291061,-121.884011,0,0,0,1
934,Curtner & Almaden,37.292227,-121.879699,0,0,0,1
935,Curtner & Canoas Garden,37.292579,-121.87558,0,0,0,1
936,Curtner Station (Bay 4),37.292075,-121.872581,0,0,0,1
938,Curtner & Little Orchard,37.29978,-121.8667,0,0,0,1
939,Curtner & The Plant Shopping Ctr,37.301374,-121.864319,0,0,0,1
940,Tully & Monterey,37.303875,-121.860361,0,0,0,1
941,Tully & 7th,37.30398,-121.853343,0,0,0,1
943,Tully & Senter,37.308506,-121.846548,0,0,0,1
944,Tully & Sherlock,37.313073,-121.839494,0,0,0,1
945,Tully & McLaughlin,37.315352,-121.835981,0,0,0,1
946,Tully & Alvin,37.320463,-121.828391,0,0,0,1
948,Tully & King,37.322027,-121.826685,0,0,0,1
949,Tully & McLaughlin,37.314941,-121.837112,0,0,0,1
950,Tully & Lucretia,37.312467,-121.840941,0,0,0,1
951,Tully & Senter,37.307777,-121.848163,0,0,0,1
952,Tully & 10th,37.306052,-121.850675,0,0,0,1
953,Tully & 7th,37.304405,-121.853177,0,0,0,1
954,Tully & Monterey,37.304092,-121.860494,0,0,0,1
955,Curtner & The Plant Shopping Ctr,37.301455,-121.86473,0,0,0,1
956,Curtner & Little Orchard,37.299816,-121.867199,0,0,0,1
958,Curtner Station (Bay 3),37.291867,-121.872498,0,0,0,1
959,Curtner & Canoas Garden,37.292907,-121.875319,0,0,0,1
960,Curtner & Almaden,37.292471,-121.87937,0,0,0,1
961,Curtner & Celestine,37.291144,-121.884292,0,0,0,1
962,Curtner & Lincoln,37.289447,-121.889052,0,0,0,1
963,Curtner & Newport,37.288875,-121.890617,0,0,0,1
964,Curtner & Cottle,37.287622,-121.894127,0,0,0,1
965,Curtner & Cherry,37.286071,-121.898502,0,0,0,1
966,Curtner & Cheryl,37.285229,-121.900874,0,0,0,1
967,Curtner & Booksin,37.283872,-121.904531,0,0,0,1
968,Curtner & Briarwood,37.282092,-121.908511,0,0,0,1
969,Curtner & Meridian,37.280671,-121.911769,0,0,0,1
970,Curtner & Schooldale,37.278181,-121.916568,0,0,0,1
971,Curtner & Custer,37.276525,-121.920831,0,0,0,1
972,Curtner & Leigh,37.275853,-121.922956,0,0,0,1
973,Curtner & St Lawrence,37.274488,-121.92677,0,0,0,1
974,Union & Curtner,37.273341,-121.933135,0,0,0,1
975,Bascom & Elden,37.274916,-121.933426,0,0,0,1
976,Bascom & Surrey,37.27837,-121.931764,0,0,0,1
977,Bascom & Dry Creek,37.280387,-121.931493,0,0,0,1
978,Bascom & Apricot,37.283855,-121.931494,0,0,0,1
980,Campbell & Bascom,37.287156,-121.933281,0,0,0,1
981,Campbell & Union,37.287175,-121.935714,0,0,0,1
982,Campbell & Gilman,37.287153,-121.939598,0,0,0,1
983,Civic Center & Central,37.287904,-121.942953,0,0,0,1
984,Campbell & Winchester,37.287183,-121.950712,0,0,0,1
985,Campbell & Milton,37.287121,-121.954055,0,0,0,1
986,Campbell & Llewellyn,37.287092,-121.957993,0,0,0,1
987,Campbell & Jim Elder,37.286963,-121.963397,0,0,0,1
988,Campbell & Colleen,37.286411,-121.969787,0,0,0,1
989,Campbell & Anthony,37.286259,-121.973343,0,0,0,1
990,Campbell & San Tomas Aquino,37.286117,-121.977707,0,0,0,1
991,Campbell & Ensenada,37.285965,-121.981479,0,0,0,1
992,Campbell & Castro,37.286576,-121.984774,0,0,0,1
993,Campbell & Fallbrook,37.288296,-121.987406,0,0,0,1
994,Campbell & Saratoga,37.290871,-121.990871,0,0,0,1
995,Prospect & Saratoga,37.292096,-121.993697,0,0,0,1
996,Prospect & Lyle,37.292876,-122.000672,0,0,0,1
1000,Prospect & Provincetown,37.293561,-122.011103,0,0,0,1
1001,Prospect & Miller,37.293673,-122.014568,0,0,0,1
1003,Miller & Dial,37.299445,-122.014896,0,0,0,1
1004,Miller & Rainbow,37.301599,-122.014918,0,0,0,1
1005,Miller & Whitecliff,37.304216,-122.014951,0,0,0,1
1007,Miller & Bollinger,37.309619,-122.013593,0,0,0,1
1008,Miller & Disney,37.313554,-122.013266,0,0,0,1
1009,Miller & Phil,37.315875,-122.013225,0,0,0,1
1010,Miller & Greenwood,37.318881,-122.013463,0,0,0,1
1012,Wolfe & Stevens Creek,37.323737,-122.014094,0,0,0,1
1014,Wolfe & Pruneridge,37.335542,-122.014112,0,0,0,1
1015,Wolfe & Homestead,37.338165,-122.014103,0,0,0,1
1016,Wolfe & Inverness,37.341673,-122.014143,0,0,0,1
1017,Wolfe & Marion,37.345172,-122.014133,0,0,0,1
1018,Wolfe & Elizabeth,37.348439,-122.014155,0,0,0,1
1020,Wolfe & El Camino,37.352503,-122.014,0,0,0,1
1021,Wolfe & Sunken Gardens,37.354945,-122.014002,0,0,0,1
1023,Wolfe & Primrose,37.359227,-122.014049,0,0,0,1
1024,Wolfe & Iris,37.362655,-122.014068,0,0,0,1
1025,Old San Francisco & Wolfe,37.366653,-122.014557,0,0,0,1
1026,Old San Francisco & Creek,37.366932,-122.02006,0,0,0,1
1027,Fair Oaks & Old San Francisco,37.36771,-122.022891,0,0,0,1
1028,Fair Oaks & Olive,37.369754,-122.022215,0,0,0,1
1029,Fair Oaks & Evelyn,37.372881,-122.021191,0,0,0,1
1031,Fair Oaks & California,37.37994,-122.018886,0,0,0,1
1032,Fair Oaks & Arques,37.381968,-122.018214,0,0,0,1
1033,Fair Oaks & Maude,37.384968,-122.017213,0,0,0,1
1034,Fair Oaks & Duane,37.389207,-122.014833,0,0,0,1
1035,Fair Oaks & Caliente,37.391544,-122.014056,0,0,0,1
1036,Fair Oaks & Weddell,37.398809,-122.011592,0,0,0,1
1037,Fair Oaks & Tasman,37.403477,-122.009991,0,0,0,1
1039,Java & Crossman,37.40951,-122.011551,0,0,0,1
1041,Java & Borregas,37.411869,-122.018304,0,0,0,1
1042,Java & Bordeaux,37.413343,-122.022705,0,0,0,1
1044,Fruitvale & Allendale,37.267662,-122.01365,0,0,0,1
1045,Saratoga & Saint Andrews,37.270687,-122.015706,0,0,0,1
1046,Saratoga & Rossmere,37.269347,-122.017867,0,0,0,1
1047,Saratoga & Herriman,37.265024,-122.022353,0,0,0,1
1048,Saratoga & Seagraves,37.262383,-122.025939,0,0,0,1
1049,Saratoga & Saratoga-Sunnyvale,37.259574,-122.030733,0,0,0,1
1061,Santa Cruz & Nicholson,37.226048,-121.982318,0,0,0,1
1062,Main & Santa Cruz,37.222298,-121.983565,0,0,0,1
1063,University & Mullen,37.223566,-121.981812,0,0,0,1
1064,University & Royce,37.225412,-121.980787,0,0,0,1
1065,Los Gatos-Saratoga & University,37.228756,-121.980271,0,0,0,1
1066,Santa Cruz & Los Gatos-Saratoga,37.230435,-121.980139,0,0,0,1
1068,Santa Cruz & Roberts,37.233892,-121.978474,0,0,0,1
1074,Los Gatos & Leroy,37.236889,-121.962267,0,0,0,1
1084,Los Gatos-Almaden & Union,37.243344,-121.930625,0,0,0,1
1085,Los Gatos-Almaden & Kentfield,37.243384,-121.925995,0,0,0,1
1086,Leigh & Los Gatos-Almaden,37.243106,-121.922772,0,0,0,1
1087,Leigh & Gregg,37.239651,-121.922812,0,0,0,1
1088,Leigh & Kay,37.236714,-121.922715,0,0,0,1
1089,Blossom Hill & Del Oro,37.23611,-121.920733,0,0,0,1
1090,Blossom Hill & Belwood,37.236141,-121.916592,0,0,0,1
1091,Blossom Hill & Harwood,37.23616,-121.913835,0,0,0,1
1092,Blossom Hill & Drysdale,37.236257,-121.907398,0,0,0,1
1093,Blossom Hill & Camden,37.236319,-121.90276,0,0,0,1
1094,Blossom Hill & Park Crest,37.237805,-121.898625,0,0,0,1
1095,Blossom Hill & Chambertin,37.239294,-121.895254,0,0,0,1
1096,Blossom Hill & Vassar,37.240475,-121.892713,0,0,0,1
1097,Blossom Hill & Meridian,37.243466,-121.889251,0,0,0,1
1100,Blossom Hill & Seifert,37.245909,-121.886549,0,0,0,1
1101,Blossom Hill & Ayrshire,37.248068,-121.882769,0,0,0,1
1102,Blossom Hill & Plaza,37.250513,-121.876818,0,0,0,1
1103,Blossom Hill & Almaden,37.250614,-121.873522,0,0,0,1
1104,Blossom Hill & Sanchez,37.250405,-121.870999,0,0,0,1
1105,Blossom Hill & Winfield,37.250258,-121.865507,0,0,0,1
1106,Blossom Hill & Hillview,37.250256,-121.862691,0,0,0,1
1107,Blossom Hill & Santa Teresa,37.250202,-121.858057,0,0,0,1
1108,Blossom Hill & Playa Del Rey,37.250186,-121.852512,0,0,0,1
1109,Blossom Hill & Cahalan,37.250434,-121.846206,0,0,0,1
1110,Blossom Hill Station,37.252393,-121.841442,0,0,0,1
1111,Blossom Hill & Entrada Cedros,37.251122,-121.83261,0,0,0,1
1112,Blossom Hill & Snell,37.251147,-121.829768,0,0,0,1
1113,Blossom Hill & Judith,37.251263,-121.824846,0,0,0,1
1114,Blossom Hill & Eagles,37.251286,-121.822051,0,0,0,1
1115,Blossom Hill & Lean,37.251321,-121.817071,0,0,0,1
1116,Blossom Hill & Calpine,37.251351,-121.812286,0,0,0,1
1117,Blossom Hill & Beswick,37.25136,-121.808372,0,0,0,1
1118,Cottle & Poughkeepsie,37.250912,-121.804193,0,0,0,1
1119,Cottle & Coronado,37.247311,-121.80413,0,0,0,1
1123,Cottle & Beswick,37.245633,-121.804132,0,0,0,1
1124,Santa Teresa & Cottle,37.236847,-121.802919,0,0,0,1
1130,Cottle Park & Ride,37.242189,-121.803716,0,0,0,1
1131,Cottle & Raleigh,37.245181,-121.803751,0,0,0,1
1135,Poughkeepsie & Cottle,37.251595,-121.80523,0,0,0,1
1136,Blossom Hill & Beswick,37.25159,-121.808568,0,0,0,1
1137,Blossom Hill & Calpine,37.251641,-121.81229,0,0,0,1
1138,Blossom Hill & Lean,37.251617,-121.816974,0,0,0,1
1139,Blossom Hill & Lathrop,37.25157,-121.821149,0,0,0,1
1140,Blossom Hill & Judith,37.251536,-121.825394,0,0,0,1
1141,Blossom Hill & Snell,37.251461,-121.829865,0,0,0,1
1142,Blossom Hill & Entrada Cedros,37.251413,-121.833276,0,0,0,1
1143,Blossom Hill Station,37.252223,-121.841152,0,0,0,1
1144,Blossom Hill & Chesbro,37.250742,-121.843396,0,0,0,1
1145,Blossom Hill & Cahalan,37.250705,-121.847912,0,0,0,1
1147,Blossom Hill & Playa Del Rey,37.250446,-121.853186,0,0,0,1
1148,Blossom Hill & Santa Teresa,37.250521,-121.86032,0,0,0,1
1149,Blossom Hill & Oakridge Mall,37.250544,-121.863345,0,0,0,1
1150,Blossom Hill & Winfield,37.25055,-121.867,0,0,0,1
1151,Blossom Hill & Sanchez,37.250699,-121.871001,0,0,0,1
1152,Blossom Hill & Almaden (Sutter Health),37.250974,-121.874343,0,0,0,1
1153,Blossom Hill & Almaden Plaza,37.250826,-121.877094,0,0,0,1
1154,Blossom Hill & Ayrshire,37.248246,-121.883055,0,0,0,1
1155,Blossom Hill & Kooser,37.245513,-121.887915,0,0,0,1
1156,Blossom Hill & Meridian,37.243639,-121.889382,0,0,0,1
1157,Meridian & Blossom Hill,37.243482,-121.890032,0,0,0,1
1158,Meridian & Kooser,37.245405,-121.891766,0,0,0,1
1159,Blossom Hill & Vassar,37.240607,-121.892925,0,0,0,1
1160,Blossom Hill & Dartmouth,37.239132,-121.89614,0,0,0,1
1161,Blossom Hill & Parkcrest,37.237942,-121.898746,0,0,0,1
1162,Blossom Hill & Camden,37.236461,-121.903106,0,0,0,1
1163,Blossom Hill & Drysdale,37.236412,-121.908205,0,0,0,1
1164,Blossom Hill & Harwood,37.236338,-121.91328,0,0,0,1
1165,Blossom Hill & Mary Jo,37.236318,-121.91716,0,0,0,1
1166,Blossom Hill & Del Oro,37.236285,-121.921069,0,0,0,1
1167,Leigh & Blossom Hill,37.236438,-121.922506,0,0,0,1
1168,Leigh & Anne,37.239802,-121.922615,0,0,0,1
1169,Los Gatos-Almaden & Leigh,37.243565,-121.923031,0,0,0,1
1170,Los Gatos-Almaden & Sandy,37.243542,-121.926544,0,0,0,1
1179,Los Gatos & Los Gatos-Almaden,37.24053,-121.960918,0,0,0,1
1181,Los Gatos & Blossom Hill,37.236862,-121.962681,0,0,0,1
1185,Santa Cruz & Mariposa,37.235547,-121.977838,0,0,0,1
1186,Santa Cruz & Olive,37.233718,-121.978725,0,0,0,1
1188,Santa Cruz & Los Gatos-Saratoga,37.230014,-121.980542,0,0,0,1
1200,Saratoga & Saratoga-Los Gatos,37.259406,-122.030939,0,0,0,1
1202,Saratoga & Juniper,37.262638,-122.025198,0,0,0,1
1203,Saratoga & Herriman,37.26557,-122.021533,0,0,0,1
1204,Saratoga & Rossmere,37.268991,-122.018075,0,0,0,1
1205,Saratoga & Fruitvale,37.270934,-122.014765,0,0,0,1
1206,Fruitvale & Saratoga,37.270607,-122.014154,0,0,0,1
1207,Fruitvale & Allendale,37.267771,-122.013967,0,0,0,1
1226,Quimby & White,37.325238,-121.797997,0,0,0,1
1228,Quimby & Smithers,37.325159,-121.803186,0,0,0,1
1229,Quimby & Scottsdale,37.324663,-121.805426,0,0,0,1
1231,Capitol & Nieman,37.317212,-121.808211,0,0,0,1
1233,Aborn & Capitol,37.311461,-121.807142,0,0,0,1
1234,Aborn & Brigadoon,37.312112,-121.802968,0,0,0,1
1235,Aborn & Glenrio,37.312676,-121.799335,0,0,0,1
1236,Aborn & Kettmann,37.313235,-121.795557,0,0,0,1
1237,Aborn & White,37.313671,-121.792559,0,0,0,1
1238,San Felipe & Fowler,37.309354,-121.78341,0,0,0,1
1240,San Felipe & Delta,37.306094,-121.77817,0,0,0,1
1241,San Felipe & Paseo de Arboles,37.300584,-121.772829,0,0,0,1
1243,San Felipe & Harvest Estates,37.293283,-121.767018,0,0,0,1
1244,The Villages,37.291208,-121.759468,0,0,0,1
1245,The Villages & Ashley,37.29094,-121.764122,0,0,0,1
1246,San Felipe & Harvest Estates,37.293207,-121.766662,0,0,0,1
1247,San Felipe & Oak Estates,37.295956,-121.768688,0,0,0,1
1248,Yerba Buena & San Felipe,37.299525,-121.77072,0,0,0,1
1249,Yerba Buena & Footbridge,37.299097,-121.767861,0,0,0,1
1250,Yerba Buena & Evergreen Valley College,37.297766,-121.764062,0,0,0,1
1251,Evergreen Valley College,37.299843,-121.760734,0,0,0,1
1252,Yerba Buena & Evergreen Valley College,37.297891,-121.763666,0,0,0,1
1253,Yerba Buena & Footbridge,37.299314,-121.767768,0,0,0,1
1254,Yerba Buena & San Felipe,37.299813,-121.770419,0,0,0,1
1255,San Felipe & Yerba Buena,37.301561,-121.773445,0,0,0,1
1256,San Felipe & Delta,37.306576,-121.778263,0,0,0,1
1257,San Felipe & Fowler,37.309479,-121.782995,0,0,0,1
1258,Aborn & White,37.313933,-121.792877,0,0,0,1
1259,Aborn & Kettmann,37.313396,-121.796523,0,0,0,1
1260,Aborn & Serpa,37.312927,-121.799555,0,0,0,1
1261,Aborn & Nieman,37.312449,-121.802586,0,0,0,1
1262,Capitol & Aborn,37.312294,-121.807677,0,0,0,1
1263,Capitol & Nieman,37.31698,-121.807762,0,0,0,1
1264,Capitol & Whispering Hill,37.321095,-121.807886,0,0,0,1
1266,San Antonio & California,37.40607,-122.110505,0,0,0,1
1267,San Antonio & Nita,37.41186,-122.105925,0,0,0,1
1268,San Antonio & San Antonio Ct,37.414616,-122.103925,0,0,0,1
1278,Middlefield & Moffett,37.400092,-122.072756,0,0,0,1
1279,Middlefield & Easy,37.398622,-122.066093,0,0,0,1
1280,Middlefield & Whisman,37.397056,-122.059238,0,0,0,1
1281,Middlefield Station,37.395458,-122.053252,0,0,0,1
1282,Logue & Middlefield,37.394433,-122.051293,0,0,0,1
1283,Maude & Clyde,37.395609,-122.04795,0,0,0,1
1285,Maude & Macara,37.393065,-122.041325,0,0,0,1
1292,Washington & Carson,37.378588,-122.042867,0,0,0,1
1293,Washington & Pastoria,37.377591,-122.038147,0,0,0,1
1294,Washington & Charles,37.37707,-122.03568,0,0,0,1
1295,Evelyn & Fair Oaks,37.373157,-122.020487,0,0,0,1
1296,Evelyn & Wolfe,37.37107,-122.016007,0,0,0,1
1297,Reed & Wolfe,37.366588,-122.013097,0,0,0,1
1298,Reed & Sequoia,37.366636,-122.007951,0,0,0,1
1299,Reed & Evelyn,37.366622,-122.002742,0,0,0,1
1300,Reed & Lawrence,37.366704,-121.997224,0,0,0,1
1301,Monroe & Pacific,37.366763,-121.994512,0,0,0,1
1302,Monroe & Monticello,37.366808,-121.990585,0,0,0,1
1303,Monroe & Marchese,37.366835,-121.987837,0,0,0,1
1304,Monroe & Brown,37.3632,-121.97984,0,0,0,1
1305,Bowers & Monroe,37.363067,-121.975605,0,0,0,1
1314,Monroe & Warburton,37.35564,-121.952232,0,0,0,1
1315,Monroe & Civic Center Dr,37.353763,-121.95119,0,0,0,1
1316,Santa Clara Transit Center (Bay 5),37.35266,-121.936625,0,0,0,1
1317,Monroe & El Camino,37.353723,-121.950941,0,0,0,1
1326,Bowers & Cabrillo,37.360988,-121.975656,0,0,0,1
1327,Monroe & Bowers,37.363303,-121.976018,0,0,0,1
1328,Monroe & Brown,37.36337,-121.980186,0,0,0,1
1329,Monroe & Marchese,37.367008,-121.987225,0,0,0,1
1330,Monroe & Monticello,37.366974,-121.990743,0,0,0,1
1331,Monroe & Lawrence,37.367037,-121.993277,0,0,0,1
1332,Reed & Willow,37.366952,-121.998591,0,0,0,1
1333,Reed & Evelyn,37.366852,-122.004314,0,0,0,1
1334,Reed & Sequoia,37.366795,-122.008603,0,0,0,1
1335,Reed & Wolfe,37.366739,-122.013286,0,0,0,1
1336,Evelyn & Wolfe,37.370902,-122.015128,0,0,0,1
1337,Evelyn & Fair Oaks,37.373317,-122.020454,0,0,0,1
1338,Sunnyvale Transit Center,37.377337,-122.031172,0,0,0,1
1339,Washington & Charles,37.377145,-122.035568,0,0,0,1
1340,Washington & Pastoria,37.377783,-122.038604,0,0,0,1
1341,Washington & Carson,37.378673,-122.042842,0,0,0,1
1348,Maude & Macara,37.393666,-122.042351,0,0,0,1
1350,Maude & Clyde,37.395905,-122.048007,0,0,0,1
1351,Logue & Maude,37.395624,-122.050893,0,0,0,1
1354,Middlefield & Whisman,37.397437,-122.059977,0,0,0,1
1355,Middlefield & Easy,37.398881,-122.066678,0,0,0,1
1364,San Antonio & Middlefield,37.416041,-122.103617,0,0,0,1
1365,Showers & Pachetti,37.406896,-122.107026,0,0,0,1
1366,Baypointe Station,37.410942,-121.941803,0,0,0,1
1367,1st & Tasman,37.409647,-121.944924,0,0,0,1
1368,1st & Nicholson,37.411034,-121.946972,0,0,0,1
1372,Holger & Headquarters,37.418962,-121.948469,0,0,0,1
1373,Holger & Zanker,37.419037,-121.941252,0,0,0,1
1377,Baypointe Station,37.411065,-121.940601,0,0,0,1
1378,Tasman & Zanker,37.412451,-121.936481,0,0,0,1
1379,Tasman & Morgridge,37.413196,-121.931708,0,0,0,1
1380,Tasman & Cisco,37.412182,-121.928602,0,0,0,1
1385,McCarthy & Ranch,37.426825,-121.924026,0,0,0,1
1386,Ranch & McCarthy (Walmart),37.432517,-121.920817,0,0,0,1
1387,Ranch & Ranch (Taco Bell),37.427605,-121.921066,0,0,0,1
1388,McCarthy & Ranch,37.425882,-121.924096,0,0,0,1
1389,McCarthy & Technology,37.419949,-121.921546,0,0,0,1
1390,Serra & Abel,37.42757,-121.909083,0,0,0,1
1391,Main & Serra,37.428781,-121.906323,0,0,0,1
1392,Main & Calaveras,37.431306,-121.907048,0,0,0,1
1394,Abel & Penitencia,37.43491,-121.910094,0,0,0,1
1397,Main & Milpitas Library,37.432416,-121.907551,0,0,0,1
1398,Main & Serra,37.428734,-121.906434,0,0,0,1
1399,Serra & Calaveras,37.42767,-121.909387,0,0,0,1
1401,Barber & Bellew (Ulferts Center),37.419066,-121.916437,0,0,0,1
1402,Tasman & Alder,37.413624,-121.917452,0,0,0,1
1404,Tasman & Cisco,37.412599,-121.928329,0,0,0,1
1405,Tasman & Morgridge,37.413612,-121.932861,0,0,0,1
1406,Tasman & Zanker,37.412559,-121.937844,0,0,0,1
1408,Rengstorff & Middlefield,37.411126,-122.092856,0,0,0,1
1409,Rengstorff & Jane,37.408689,-122.09428,0,0,0,1
1417,Shoreline & Wright,37.400709,-122.080228,0,0,0,1
1422,California & Escuela,37.396491,-122.093913,0,0,0,1
1423,California & Mariposa,37.394708,-122.089417,0,0,0,1
1424,California & Palo Alto,37.393734,-122.086958,0,0,0,1
1426,Villa & Castro,37.393658,-122.078747,0,0,0,1
1427,Mountain View Transit Center (Bay 1),37.394577,-122.077392,0,0,0,1
1434,Grant & Cuesta,37.373176,-122.077989,0,0,0,1
1435,Grant & Sleeper,37.370954,-122.077967,0,0,0,1
1438,Grant & Covington,37.364847,-122.077943,0,0,0,1
1442,Fremont & Dallas,37.352068,-122.072776,0,0,0,1
1462,Kiely & Benton,37.346104,-121.977748,0,0,0,1
